date,store_id,product_id,quantity,unit_price
2025-11-30,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-11-30,00000000-0000-0000-0000-000000000099,prod-009,1,189.99
2025-11-30,00000000-0000-0000-0000-000000000099,prod-010,4,449.99
2025-12-01,00000000-0000-0000-0000-000000000099,prod-001,24,139.99
2025-12-01,00000000-0000-0000-0000-000000000099,prod-002,29,79.99
2025-12-01,00000000-0000-0000-0000-000000000099,prod-003,4,219.99
2025-12-01,00000000-0000-0000-0000-000000000099,prod-004,12,159.99
2025-12-01,00000000-0000-0000-0000-000000000099,prod-005,14,129.99
2025-12-01,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-01,00000000-0000-0000-0000-000000000099,prod-007,0,99.99
2025-12-01,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-01,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-01,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-02,00000000-0000-0000-0000-000000000099,prod-001,30,139.99
2025-12-02,00000000-0000-0000-0000-000000000099,prod-002,20,79.99
2025-12-02,00000000-0000-0000-0000-000000000099,prod-003,6,219.99
2025-12-02,00000000-0000-0000-0000-000000000099,prod-004,21,159.99
2025-12-02,00000000-0000-0000-0000-000000000099,prod-005,18,129.99
2025-12-02,00000000-0000-0000-0000-000000000099,prod-006,2,349.99
2025-12-02,00000000-0000-0000-0000-000000000099,prod-007,0,99.99
2025-12-02,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-02,00000000-0000-0000-0000-000000000099,prod-009,2,189.99
2025-12-02,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-03,00000000-0000-0000-0000-000000000099,prod-001,33,139.99
2025-12-03,00000000-0000-0000-0000-000000000099,prod-002,24,79.99
2025-12-03,00000000-0000-0000-0000-000000000099,prod-003,3,219.99
2025-12-03,00000000-0000-0000-0000-000000000099,prod-004,19,159.99
2025-12-03,00000000-0000-0000-0000-000000000099,prod-005,21,129.99
2025-12-03,00000000-0000-0000-0000-000000000099,prod-006,2,349.99
2025-12-03,00000000-0000-0000-0000-000000000099,prod-007,0,99.99
2025-12-03,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-03,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-03,00000000-0000-0000-0000-000000000099,prod-010,6,449.99
2025-12-04,00000000-0000-0000-0000-000000000099,prod-001,26,139.99
2025-12-04,00000000-0000-0000-0000-000000000099,prod-002,26,79.99
2025-12-04,00000000-0000-0000-0000-000000000099,prod-003,5,219.99
2025-12-04,00000000-0000-0000-0000-000000000099,prod-004,11,159.99
2025-12-04,00000000-0000-0000-0000-000000000099,prod-005,12,129.99
2025-12-04,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-04,00000000-0000-0000-0000-000000000099,prod-007,0,99.99
2025-12-04,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-04,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-04,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-05,00000000-0000-0000-0000-000000000099,prod-001,30,139.99
2025-12-05,00000000-0000-0000-0000-000000000099,prod-002,20,79.99
2025-12-05,00000000-0000-0000-0000-000000000099,prod-003,5,219.99
2025-12-05,00000000-0000-0000-0000-000000000099,prod-004,10,159.99
2025-12-05,00000000-0000-0000-0000-000000000099,prod-005,17,129.99
2025-12-05,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-05,00000000-0000-0000-0000-000000000099,prod-007,0,99.99
2025-12-05,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-05,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-05,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-06,00000000-0000-0000-0000-000000000099,prod-001,25,139.99
2025-12-06,00000000-0000-0000-0000-000000000099,prod-002,22,79.99
2025-12-06,00000000-0000-0000-0000-000000000099,prod-003,5,219.99
2025-12-06,00000000-0000-0000-0000-000000000099,prod-004,16,159.99
2025-12-06,00000000-0000-0000-0000-000000000099,prod-005,22,129.99
2025-12-06,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-06,00000000-0000-0000-0000-000000000099,prod-007,3,99.99
2025-12-06,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-06,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-06,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-07,00000000-0000-0000-0000-000000000099,prod-001,30,139.99
2025-12-07,00000000-0000-0000-0000-000000000099,prod-002,23,79.99
2025-12-07,00000000-0000-0000-0000-000000000099,prod-003,5,219.99
2025-12-07,00000000-0000-0000-0000-000000000099,prod-004,10,159.99
2025-12-07,00000000-0000-0000-0000-000000000099,prod-005,16,129.99
2025-12-07,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-07,00000000-0000-0000-0000-000000000099,prod-007,13,99.99
2025-12-07,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-07,00000000-0000-0000-0000-000000000099,prod-009,1,189.99
2025-12-07,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-08,00000000-0000-0000-0000-000000000099,prod-001,27,139.99
2025-12-08,00000000-0000-0000-0000-000000000099,prod-002,22,79.99
2025-12-08,00000000-0000-0000-0000-000000000099,prod-003,6,219.99
2025-12-08,00000000-0000-0000-0000-000000000099,prod-004,19,159.99
2025-12-08,00000000-0000-0000-0000-000000000099,prod-005,24,129.99
2025-12-08,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-08,00000000-0000-0000-0000-000000000099,prod-007,1,99.99
2025-12-08,00000000-0000-0000-0000-000000000099,prod-008,1,299.99
2025-12-08,00000000-0000-0000-0000-000000000099,prod-009,1,189.99
2025-12-08,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-09,00000000-0000-0000-0000-000000000099,prod-001,33,139.99
2025-12-09,00000000-0000-0000-0000-000000000099,prod-002,18,79.99
2025-12-09,00000000-0000-0000-0000-000000000099,prod-003,5,219.99
2025-12-09,00000000-0000-0000-0000-000000000099,prod-004,11,159.99
2025-12-09,00000000-0000-0000-0000-000000000099,prod-005,21,129.99
2025-12-09,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-09,00000000-0000-0000-0000-000000000099,prod-007,4,99.99
2025-12-09,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-09,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-09,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-10,00000000-0000-0000-0000-000000000099,prod-001,34,139.99
2025-12-10,00000000-0000-0000-0000-000000000099,prod-002,30,79.99
2025-12-10,00000000-0000-0000-0000-000000000099,prod-003,5,219.99
2025-12-10,00000000-0000-0000-0000-000000000099,prod-004,15,159.99
2025-12-10,00000000-0000-0000-0000-000000000099,prod-005,20,129.99
2025-12-10,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-10,00000000-0000-0000-0000-000000000099,prod-007,0,99.99
2025-12-10,00000000-0000-0000-0000-000000000099,prod-008,2,299.99
2025-12-10,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-10,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-11,00000000-0000-0000-0000-000000000099,prod-001,18,139.99
2025-12-11,00000000-0000-0000-0000-000000000099,prod-002,28,79.99
2025-12-11,00000000-0000-0000-0000-000000000099,prod-003,6,219.99
2025-12-11,00000000-0000-0000-0000-000000000099,prod-004,15,159.99
2025-12-11,00000000-0000-0000-0000-000000000099,prod-005,21,129.99
2025-12-11,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-11,00000000-0000-0000-0000-000000000099,prod-007,1,99.99
2025-12-11,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-11,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-11,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-12,00000000-0000-0000-0000-000000000099,prod-001,27,139.99
2025-12-12,00000000-0000-0000-0000-000000000099,prod-002,25,79.99
2025-12-12,00000000-0000-0000-0000-000000000099,prod-003,4,219.99
2025-12-12,00000000-0000-0000-0000-000000000099,prod-004,16,159.99
2025-12-12,00000000-0000-0000-0000-000000000099,prod-005,15,129.99
2025-12-12,00000000-0000-0000-0000-000000000099,prod-006,3,349.99
2025-12-12,00000000-0000-0000-0000-000000000099,prod-007,7,99.99
2025-12-12,00000000-0000-0000-0000-000000000099,prod-008,1,299.99
2025-12-12,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-12,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-13,00000000-0000-0000-0000-000000000099,prod-001,27,139.99
2025-12-13,00000000-0000-0000-0000-000000000099,prod-002,19,79.99
2025-12-13,00000000-0000-0000-0000-000000000099,prod-003,5,219.99
2025-12-13,00000000-0000-0000-0000-000000000099,prod-004,16,159.99
2025-12-13,00000000-0000-0000-0000-000000000099,prod-005,24,129.99
2025-12-13,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-13,00000000-0000-0000-0000-000000000099,prod-007,0,99.99
2025-12-13,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-13,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-13,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-14,00000000-0000-0000-0000-000000000099,prod-001,23,139.99
2025-12-14,00000000-0000-0000-0000-000000000099,prod-002,18,79.99
2025-12-14,00000000-0000-0000-0000-000000000099,prod-003,6,219.99
2025-12-14,00000000-0000-0000-0000-000000000099,prod-004,17,159.99
2025-12-14,00000000-0000-0000-0000-000000000099,prod-005,20,129.99
2025-12-14,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-14,00000000-0000-0000-0000-000000000099,prod-007,0,99.99
2025-12-14,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-14,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-14,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-15,00000000-0000-0000-0000-000000000099,prod-001,29,139.99
2025-12-15,00000000-0000-0000-0000-000000000099,prod-002,28,79.99
2025-12-15,00000000-0000-0000-0000-000000000099,prod-003,6,219.99
2025-12-15,00000000-0000-0000-0000-000000000099,prod-004,13,159.99
2025-12-15,00000000-0000-0000-0000-000000000099,prod-005,22,129.99
2025-12-15,00000000-0000-0000-0000-000000000099,prod-006,1,349.99
2025-12-15,00000000-0000-0000-0000-000000000099,prod-007,0,99.99
2025-12-15,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-15,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-15,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-16,00000000-0000-0000-0000-000000000099,prod-001,23,139.99
2025-12-16,00000000-0000-0000-0000-000000000099,prod-002,27,79.99
2025-12-16,00000000-0000-0000-0000-000000000099,prod-003,6,219.99
2025-12-16,00000000-0000-0000-0000-000000000099,prod-004,17,159.99
2025-12-16,00000000-0000-0000-0000-000000000099,prod-005,32,129.99
2025-12-16,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-16,00000000-0000-0000-0000-000000000099,prod-007,1,99.99
2025-12-16,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-16,00000000-0000-0000-0000-000000000099,prod-009,1,189.99
2025-12-16,00000000-0000-0000-0000-000000000099,prod-010,1,449.99
2025-12-17,00000000-0000-0000-0000-000000000099,prod-001,25,139.99
2025-12-17,00000000-0000-0000-0000-000000000099,prod-002,27,79.99
2025-12-17,00000000-0000-0000-0000-000000000099,prod-003,5,219.99
2025-12-17,00000000-0000-0000-0000-000000000099,prod-004,17,159.99
2025-12-17,00000000-0000-0000-0000-000000000099,prod-005,15,129.99
2025-12-17,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-17,00000000-0000-0000-0000-000000000099,prod-007,0,99.99
2025-12-17,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-17,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-17,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-18,00000000-0000-0000-0000-000000000099,prod-001,28,139.99
2025-12-18,00000000-0000-0000-0000-000000000099,prod-002,20,79.99
2025-12-18,00000000-0000-0000-0000-000000000099,prod-003,5,219.99
2025-12-18,00000000-0000-0000-0000-000000000099,prod-004,15,159.99
2025-12-18,00000000-0000-0000-0000-000000000099,prod-005,17,129.99
2025-12-18,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-18,00000000-0000-0000-0000-000000000099,prod-007,0,99.99
2025-12-18,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-18,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-18,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-19,00000000-0000-0000-0000-000000000099,prod-001,23,139.99
2025-12-19,00000000-0000-0000-0000-000000000099,prod-002,27,79.99
2025-12-19,00000000-0000-0000-0000-000000000099,prod-003,7,219.99
2025-12-19,00000000-0000-0000-0000-000000000099,prod-004,11,159.99
2025-12-19,00000000-0000-0000-0000-000000000099,prod-005,20,129.99
2025-12-19,00000000-0000-0000-0000-000000000099,prod-006,3,349.99
2025-12-19,00000000-0000-0000-0000-000000000099,prod-007,2,99.99
2025-12-19,00000000-0000-0000-0000-000000000099,prod-008,1,299.99
2025-12-19,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-19,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
2025-12-20,00000000-0000-0000-0000-000000000099,prod-001,20,139.99
2025-12-20,00000000-0000-0000-0000-000000000099,prod-002,24,79.99
2025-12-20,00000000-0000-0000-0000-000000000099,prod-003,5,219.99
2025-12-20,00000000-0000-0000-0000-000000000099,prod-004,12,159.99
2025-12-20,00000000-0000-0000-0000-000000000099,prod-005,19,129.99
2025-12-20,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-20,00000000-0000-0000-0000-000000000099,prod-007,0,99.99
2025-12-20,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-20,00000000-0000-0000-0000-000000000099,prod-009,1,189.99
2025-12-20,00000000-0000-0000-0000-000000000099,prod-010,1,449.99
2025-12-21,00000000-0000-0000-0000-000000000099,prod-001,30,139.99
2025-12-21,00000000-0000-0000-0000-000000000099,prod-002,15,79.99
2025-12-21,00000000-0000-0000-0000-000000000099,prod-003,4,219.99
2025-12-21,00000000-0000-0000-0000-000000000099,prod-004,19,159.99
2025-12-21,00000000-0000-0000-0000-000000000099,prod-005,17,129.99
2025-12-21,00000000-0000-0000-0000-000000000099,prod-006,0,349.99
2025-12-21,00000000-0000-0000-0000-000000000099,prod-007,1,99.99
2025-12-21,00000000-0000-0000-0000-000000000099,prod-008,0,299.99
2025-12-21,00000000-0000-0000-0000-000000000099,prod-009,0,189.99
2025-12-21,00000000-0000-0000-0000-000000000099,prod-010,0,449.99
